Id,Sales
13209,8319.04882812
14065,8498.40527344
14921,9587.56347656
15777,6224.53662109
16633,10688.0957031
17489,7668.03662109
18345,6466.58496094
19201,6096.54199219
20057,5641.95214844
20913,6742.31591797
21769,5986.39404297
22625,8527.73339844
23481,8502.36132812
24337,7668.31445312
25193,7271.50585938
26049,7538.23876953
26905,9063.41894531
27761,6082.85693359
28617,8987.72558594
29473,7650.86132812
30329,6736.48583984
31185,6046.36767578
32041,6187.13867188
32897,6939.83056641
33753,6372.54785156
34609,9026.52148438
35465,8378.67675781
36321,7823.92041016
37177,7526.43457031
38033,7592.38574219
38889,9751.2578125
39745,7166.58544922
40601,10094.5742188
370,5173.47265625
1226,5390.40234375
2082,5881.02880859
2938,7915.72753906
3794,4324.73486328
4650,5259.09570312
5506,4832.18554688
6362,4537.46582031
7218,4424.04101562
8074,4383.42480469
8930,5136.66259766
9786,3944.77734375
10642,5163.64208984
11498,5815.54541016
12354,5678.86572266
13210,5952.03857422
14066,6257.30664062
14922,8968.08203125
15778,5252.65332031
16634,6240.52783203
17490,5195.7265625
18346,4426.57763672
19202,4313.79199219
20058,4104.44042969
20914,4870.52978516
21770,4745.30273438
22626,5041.66064453
23482,5628.87402344
24338,5484.40966797
25194,5567.23876953
26050,5863.17822266
26906,7400.92480469
27762,4520.29394531
28618,4408.03369141
29474,5250.89501953
30330,4571.29980469
31186,4249.81103516
32042,4311.06445312
32898,4961.70654297
33754,4522.14404297
34610,5253.60058594
35466,5598.8125
36322,5347.7265625
37178,5579.15185547
38034,5740.51025391
38890,7425.80712891
39746,4487.84765625
40602,5755.90576172
371,4622.32958984
1227,4727.52490234
2083,5436.35742188
2939,6725.77685547
3795,2545.06005859
4651,2746.65673828
5507,3655.86303711
6363,3828.34912109
7219,3750.37402344
8075,3788.69116211
8931,4114.55419922
9787,2461.43530273
10643,2595.68505859
11499,4724.41894531
12355,5129.34765625
13211,5352.54931641
14067,6030.95996094
14923,7117.83007812
15779,2818.58911133
16635,3294.94311523
17491,4039.93603516
18347,3735.31762695
19203,3590.20483398
20059,3394.47338867
20915,3933.08422852
21771,2631.33374023
22627,2689.10888672
23483,4743.37939453
24339,5042.34814453
25195,5174.04003906
26051,5289.67382812
26907,6645.38525391
27763,2566.47192383
28619,2897.84277344
29475,3887.65112305
30331,3823.6628418
31187,3678.55639648
32043,3705.25512695
32899,4207.75878906
33755,2725.85424805
34611,2784.91748047
35467,4664.91845703
36323,4860.96875
37179,5035.30712891
38035,5223.19580078
38891,6477.35107422
39747,2714.01391602
40603,3041.97753906
372,7038.92675781
1228,7080.58789062
2084,7715.20849609
2940,9093.63867188
3796,4580.24316406
4652,6379.35302734
5508,6160.68603516
6364,5843.67041016
7220,5550.61572266
8076,5564.56298828
8932,6028.34912109
9788,4040.11328125
10644,5875.93164062
11500,7548.91601562
12356,7547.67041016
13212,7888.98535156
14068,8543.00585938
14924,11002.1806641
15780,5303.18310547
16636,7728.25927734
17492,6923.40771484
18348,5945.5078125
19204,5452.06103516
20060,5287.15185547
20916,6042.01513672
21772,5616.47949219
22628,6558.67480469
23484,8091.96679688
24340,8015.03857422
25196,7836.37744141
26052,8330.00585938
26908,10020.625
27764,5446.07861328
28620,7081.56054688
29476,7017.15429688
30332,6427.26074219
31188,5647.08300781
32044,5906.74853516
32900,6372.1953125
33756,5471.39941406
34612,6908.71679688
35468,7696.02636719
36324,7628.67285156
37180,7613.96728516
38036,7916.10498047
38892,9975.82519531
39748,5892.99462891
40604,7699.21240234
373,3780.56811523
1229,4071.10913086
2085,4457.41992188
2941,5186.62060547
3797,2285.11376953
4653,3302.10180664
5509,3455.95288086
6365,3274.07226562
7221,3290.20654297
8077,3361.90893555
8933,3904.67333984
9789,2262.45141602
10645,3089.03076172
11501,4169.68847656
12357,4187.17041016
13213,4606.60693359
14069,5021.54150391
14925,5646.47949219
15781,2865.10864258
16637,4201.70996094
17493,3677.56323242
18349,3192.5690918
19205,3205.55761719
20061,3147.47705078
20917,3675.34692383
21773,2880.69946289
22629,3442.76782227
23485,4122.83642578
24341,4042.71948242
25197,4116.29736328
26053,4603.1015625
26909,5319.60791016
27765,2910.19750977
28621,3590.57470703
29477,3506.32910156
30333,3322.10546875
31189,3143.63916016
32045,3409.16748047
32901,3789.3347168
33757,2894.6184082
34613,3516.76367188
35469,4028.99853516
36325,3983.43066406
37181,4126.92871094
38037,4461.72949219
38893,5641.11816406
39749,3115.95239258
40605,3925.52783203
374,7056.60644531
1230,7252.98388672
2086,8225.23144531
2942,8761.44238281
3798,4910.0859375
4654,6925.79199219
5510,6325.41552734
6366,6424.31884766
7222,6189.3046875
8078,6233.68066406
8934,6941.81640625
9790,4584.00634766
10646,6621.68994141
11502,6855.10205078
12358,7101.11474609
13214,7185.44873047
14070,7750.85546875
14926,9837.63964844
15782,4728.28271484
16638,6957.15478516
17494,6869.40332031
18350,6283.25683594
19206,6428.46875
20062,6142.54931641
20918,6613.86279297
21774,4728.76953125
22630,6953.67871094
23486,7396.4296875
24342,7581.31396484
25198,7426.10449219
26054,8229.94042969
26910,8913.99902344
27766,5029.18701172
28622,4949.90234375
29478,7167.56982422
30334,6841.03222656
31190,6419.08789062
32046,6809.45263672
32902,7082.95214844
33758,4985.36035156
34614,7552.72607422
35470,7365.25683594
36326,7467.49267578
37182,7554.75048828
38038,7867.95263672
38894,9296.25097656
39750,5215.95654297
40606,7654.56201172
375,7246.99511719
1231,7424.04394531
2087,8217.82128906
2943,10393.0527344
3799,4709.38183594
4655,6822.50048828
5511,6203.19970703
6367,6027.66503906
7223,5779.17089844
8079,5872.81640625
8935,6478.81542969
9791,4440.45361328
10647,6768.87011719
11503,8313.80566406
12359,8009.56689453
13215,7923.92333984
14071,7677.77734375
14927,12190.7529297
15783,5649.22705078
16639,7884.21630859
17495,6710.32763672
18351,5799.43115234
19207,5689.74755859
20063,5371.14013672
20919,6146.31152344
21775,4980.26513672
22631,6575.04150391
23487,7615.47070312
24343,7496.10839844
25199,7652.00683594
26055,8130.40917969
26911,9852.9453125
27767,4770.34130859
28623,7009.48828125
29479,6691.86865234
30335,5979.9453125
31191,5567.90234375
32047,5674.67480469
32903,6348.81396484
33759,4815.39111328
34615,6950.93994141
35471,7650.12451172
36327,7404.89306641
37183,7725.34082031
38039,8000.95410156
38895,9915.75976562
39751,4553.34375
40607,7215.97070312
376,7759.27294922
1232,8204.484375
2088,9332.93359375
2944,10267.375
3800,4884.78515625
4656,6307.11279297
5512,6551.00976562
6368,6651.1875
7224,6631.00585938
8080,6680.88623047
8936,7608.15234375
9792,4658.98632812
10648,5839.05126953
11504,7939.62158203
12360,7979.63818359
13216,8640.63671875
14072,9816.94433594
14928,11795.6210938
15784,5069.29199219
16640,6631.23974609
17496,7037.3828125
18352,6488.37011719
19208,6434.05078125
20064,6196.54101562
20920,6845.58837891
21776,5016.92578125
22632,6125.79199219
23488,7911.42529297
24344,8195.20019531
25200,8331.61132812
26056,9181.85546875
26912,10435.6748047
27768,5043.86376953
28624,5001.91259766
29480,7063.67041016
30336,6786.46044922
31192,6510.91748047
32048,6955.72167969
32904,7314.28515625
33760,5392.09912109
34616,6343.77734375
35472,7698.28759766
36328,8004.33544922
37184,8241.78613281
38040,8886.66503906
38896,10560.4511719
39752,5822.81689453
40608,6975.09472656
377,8376.83007812
1233,8859.625
2089,9998.24804688
2945,12883.8701172
3801,6513.20947266
4657,8541.86425781
5513,7698.86035156
6369,7550.74511719
7225,7524.66894531
8081,7684.30517578
8937,8161.73632812
9793,5737.24755859
10649,8070.53125
11505,9411.67675781
12361,9583.69628906
13217,10126.6376953
14073,11082.3896484
14929,14940.2236328
15785,7333.24365234
16641,8976.66601562
17497,8404.78515625
18353,7341.44580078
19209,7049.82519531
20065,6803.66162109
20921,7834.40429688
21777,6339.27734375
22633,7794.93017578
23489,9231.76757812
24345,9113.47851562
25201,9660.48242188
26057,10101.1816406
26913,12474.0283203
27769,6249.94580078
28625,8481.87695312
29481,7984.70068359
30337,7475.17431641
31193,7029.18505859
32049,7225.51611328
32905,8066.57568359
33761,6355.19970703
34617,8114.38818359
35473,9024.15429688
36329,8981.5390625
37185,9396.71582031
38041,10062.6318359
38897,12511.5966797
39753,6605.10595703
40609,8737.78320312
378,6217.09570312
1234,6198.94677734
2090,7104.55615234
2946,9112.96582031
3802,4767.93017578
4658,5553.56005859
5514,4992.36962891
6370,5017.32324219
7226,4824.015625
8082,4839.39990234
8938,5174.76074219
9794,4121.40917969
10650,4945.6171875
11506,6802.16894531
12362,6822.22705078
13218,6928.89746094
14074,7458.68701172
14930,9712.83886719
15786,4105.83447266
16642,5020.99511719
17498,4761.66699219
18354,4390.28759766
19210,4152.48583984
20066,4149.30615234
20922,4548.37304688
21778,4256.87451172
22634,4607.05517578
23490,6346.2890625
24346,6375.65429688
25202,6399.66601562
26058,6846.96630859
26914,8253.93164062
27770,4244.17578125
28626,5149.11767578
29482,5318.28857422
30338,4997.45361328
31194,4658.86181641
32050,4772.93554688
32906,5204.17871094
33762,4366.16894531
34618,5037.28613281
35474,6459.20605469
36330,6435.91064453
37186,6411.18261719
38042,6647.99707031
38898,8413.56738281
39754,4420.66601562
40610,5120.78759766
379,8817.68554688
1235,9309.22265625
2091,10375.6513672
2947,11760.9316406
3803,4681.84960938
4659,7058.24902344
5515,7941.11328125
6371,7750.60400391
7227,7733.87841797
8083,7984.48779297
8939,8626.93359375
9795,4364.1953125
10651,6701.60302734
11507,9282.72167969
12363,9370.91308594
13219,10115.2861328
14075,10614.7792969
14931,12727.4550781
15787,4902.99560547
16643,6915.48779297
17499,8271.6015625
18355,7378.07470703
19211,7467.10058594
20067,7206.46484375
20923,8251.16113281
21779,5264.86767578
22635,6685.68652344
23491,9487.15722656
24347,9438.74511719
25203,9490.40625
26059,10360.5810547
26915,11688.1904297
27771,5531.36669922
28627,7605.46826172
29483,8310.72167969
30339,7747.73632812
31195,7541.73388672
32051,8019.23681641
32907,8570.01855469
33763,5336.546875
34619,7439.06396484
35475,9448.01269531
36331,9470.63085938
37187,9800.45996094
38043,10042.1142578
38899,11687.6777344
39755,5714.95263672
40611,7532.86230469
380,5977.7265625
1236,6172.29638672
2092,7122.97119141
2948,7830.25830078
3804,4432.015625
4660,5759.03613281
5516,5414.15234375
6372,5565.87939453
7228,5350.00195312
8084,5415.42285156
8940,5975.99951172
9796,4185.21337891
10652,5467.9296875
11508,5616.33496094
12364,5878.4375
13220,6133.85449219
14076,6771.21386719
14932,8479.54785156
15788,4597.15625
16644,5938.04345703
17500,5757.21826172
18356,5326.34033203
19212,5471.62890625
20068,5199.32617188
20924,5685.21777344
21780,4321.08984375
22636,5574.10400391
23492,5778.96142578
24348,6072.84521484
25204,6148.12353516
26060,6672.46728516
26916,7522.58056641
27772,4518.62988281
28628,4400.53027344
29484,6000.05078125
30340,5790.0625
31196,5643.91650391
32052,5973.56005859
32908,6222.56591797
33764,4678.00146484
34620,6113.02099609
35476,5928.01025391
36332,6117.46533203
37188,6335.64404297
38044,6631.30322266
38900,7709.97851562
39756,4880.06738281
40612,6428.39501953
381,5579.50292969
1237,5846.80371094
2093,6541.73730469
2949,7828.27929688
3805,4043.09350586
4661,5316.27001953
5517,5121.33496094
6373,5200.66015625
7229,5117.91162109
8085,5122.17041016
8941,5464.46240234
9797,3643.27416992
10653,5082.05419922
11509,6096.04785156
12365,6173.96875
13221,6642.65380859
14077,7277.41748047
14933,8625.15722656
15789,3976.90771484
16645,5531.84179688
17501,5177.36767578
18357,4564.99023438
19213,4572.12841797
20069,4460.90820312
20925,4875.40087891
21781,3892.37133789
22637,5033.38134766
23493,5922.09277344
24349,5997.81347656
25205,6197.52783203
26061,6656.98828125
26917,7568.31640625
27773,3786.64624023
28629,5501.27490234
29485,5110.95458984
30341,4750.50683594
31197,4638.40234375
32053,4882.79150391
32909,5104.54785156
33765,3842.0612793
34621,5445.64746094
35477,6056.05273438
36333,6266.29541016
37189,6478.53710938
38045,6707.8828125
38901,7450.59570312
39757,3921.29858398
40613,5465.421875
382,6074.40380859
1238,6300.87158203
2094,6734.55810547
2950,7948.99462891
3806,4170.61914062
4662,6568.59130859
5518,5913.95849609
6374,5358.8125
7230,5335.48828125
8086,5417.01367188
8942,6098.81054688
9798,3679.20556641
10654,6146.50537109
11510,6470.72509766
12366,6234.67333984
13222,6632.44824219
14078,6722.64013672
14934,8935.50097656
15790,3934.32250977
16646,7244.03027344
17502,6270.40283203
18358,5400.45849609
19214,5277.29638672
20070,5067.00537109
20926,5546.82617188
21782,4263.00244141
22638,6534.97070312
23494,6638.97998047
24350,6391.57080078
25206,6355.04785156
26062,6612.28564453
26918,7734.58642578
27774,4209.91064453
28630,5544.29248047
29486,6576.85400391
30342,5887.66259766
31198,5374.85058594
32054,5572.32275391
32910,5914.31396484
33766,4285.05908203
34622,6934.62939453
35478,6734.27587891
36334,6388.84619141
37190,6506.70214844
38046,6527.15869141
38902,8034.46435547
39758,4399.71630859
40614,7255.4609375
383,4964.87841797
1239,5642.53857422
2095,5818.13671875
2951,6531.98583984
3807,1984.26037598
4663,3457.73022461
5519,4277.14453125
6375,4204.81738281
7231,4373.13818359
8087,4332.24951172
8943,5167.67236328
9799,1857.55932617
10655,3312.50097656
11511,5185.10693359
12367,5222.34863281
13223,6179.90185547
14079,6233.01464844
14935,7566.84423828
15791,2227.02416992
16647,3901.15869141
17503,4681.17089844
18359,4157.48779297
19215,4320.72265625
20071,4017.88745117
20927,4757.07275391
21783,2223.08178711
22639,3426.41503906
23495,5283.546875
24351,5209.84082031
25207,5537.59082031
26063,5869.83154297
26919,6813.43505859
27775,2254.06152344
28631,2686.21142578
29487,4549.37109375
30343,4323.66650391
31199,4292.60302734
32055,4454.88232422
32911,4950.87060547
33767,2226.42602539
34623,3506.29223633
35479,5296.30273438
36335,5284.47949219
37191,5782.66699219
38047,5910.02246094
38903,7272.7265625
39759,2482.46020508
40615,3687.75097656
384,10638.4658203
1240,10989.4697266
2096,11995.0878906
2952,15008.9902344
3808,7053.17431641
4664,9162.93261719
5520,8919.58691406
6376,9278.87988281
7232,9102.59375
8088,8849.921875
8944,9900.5078125
9800,6681.65722656
10656,8113.2890625
11512,10335.7685547
12368,10740.8574219
13224,11416.3105469
14080,12676.5498047
14936,18306.5917969
15792,7989.74414062
16648,9301.20898438
17504,9009.43164062
18360,8445.96972656
19216,7915.25927734
20072,7686.83398438
20928,8785.02246094
21784,7278.90966797
22640,8641.73242188
23496,10644.4638672
24352,11098.2880859
25208,11144.609375
26064,12202.6757812
26920,14808.9990234
27776,7731.11279297
28632,9701.69140625
29488,9676.31542969
30344,9507.92871094
31200,8819.47753906
32056,9396.02636719
32912,10431.3662109
33768,7871.05224609
34624,9355.53515625
35480,10406.6816406
36336,10989.0400391
37192,11002.8837891
38048,11657.6523438
38904,14410.4179688
39760,8019.59619141
40616,9759.70605469
385,6314.01660156
1241,6661.36474609
2097,7283.88964844
2953,9105.46777344
3809,4780.44433594
4665,6005.15234375
5521,5848.10351562
6377,5987.67333984
7233,5841.44140625
8089,5973.97607422
8945,6610.11035156
9801,4329.54785156
10657,5726.83740234
11513,6485.85791016
12369,6988.33984375
13225,7578.21240234
14081,8110.58886719
14937,10928.2001953
15793,5055.22119141
16649,6018.484375
17505,6181.34619141
18361,5530.5859375
19217,5391.54882812
20073,5251.88183594
20929,6182.20703125
21785,4547.00244141
22641,5165.06054688
23497,6242.35546875
24353,6569.73779297
25209,6566.43652344
26065,7036.63769531
26921,8550.46386719
27777,4952.84960938
28633,6160.83251953
29489,6023.51513672
30345,5809.87890625
31201,5567.92382812
32057,5882.57714844
32913,6411.5859375
33769,4851.73144531
34625,5955.94042969
35481,6603.06494141
36337,6953.30029297
37193,7143.11621094
38049,7388.11669922
38905,9078.05761719
39761,5253.61035156
40617,6543.01660156
386,5081.07519531
1242,5251.13574219
2098,6088.66748047
2954,6987.56640625
3810,3178.41699219
4666,3433.95751953
5522,4025.17626953
6378,4414.94775391
7234,4260.41699219
8090,4296.70800781
8946,4774.89355469
9802,3089.72631836
10658,3093.40722656
11514,5075.01074219
12370,5349.11425781
13226,5688.50488281
14082,6498.94873047
14938,7380.6015625
15794,3243.6184082
16650,3833.03027344
17506,4285.34521484
18362,3965.71728516
19218,3890.99780273
20074,3806.12963867
20930,4089.51147461
21786,3093.77319336
22642,3270.80688477
23498,4995.64257812
24354,5259.98876953
25210,5344.87109375
26066,5883.7890625
26922,6517.03125
27778,2990.73193359
28634,3612.30810547
29490,4276.99804688
30346,4158.14208984
31202,4064.00073242
32058,4351.05175781
32914,4568.84521484
33770,3322.81542969
34626,3577.79418945
35482,5188.02587891
36338,5563.11425781
37194,5491.42919922
38050,5961.48730469
38906,6594.50537109
39762,3238.11523438
40618,3588.15405273
387,6734.99511719
1243,7079.31152344
2099,7755.74365234
2955,9278.44628906
3811,4130.54394531
4667,4189.04394531
5523,5438.34912109
6379,5584.82763672
7235,5655.83740234
8091,5720.36816406
8947,6096.92578125
9803,3862.6550293
10659,3775.64501953
11515,6843.54492188
12371,7171.734375
13227,7775.39404297
14083,8652.84277344
14939,9756.85839844
15795,4326.921875
16651,4777.47216797
17507,6327.03857422
18363,5850.10644531
19219,5663.64355469
20075,5569.18261719
20931,5989.83789062
21787,4053.77539062
22643,3843.15722656
23499,6634.25146484
24355,6968.91650391
25211,7182.21484375
26067,7553.93603516
26923,8837.31152344
27779,4003.4909668
28635,4155.26708984
29491,5471.44628906
30347,5331.03173828
31203,5278.96777344
32059,5272.35546875
32915,5842.27148438
33771,4187.92138672
34627,3990.59594727
35483,6421.43359375
36339,6654.06152344
37195,6731.57861328
38051,7249.43554688
38907,8787.5703125
39763,4530.80126953
40619,4305.11816406
388,8900.55957031
1244,8995.72753906
2100,9490.32519531
2956,12840.1621094
3812,4899.0546875
4668,8020.81982422
5524,7934.18603516
6380,7579.01513672
7236,7105.93212891
8092,6785.25
8948,8187.67675781
9804,4260.09619141
10660,7218.43505859
11516,9451.90625
12372,9192.95800781
13228,9835.25683594
14084,9997.55175781
14940,14043.0146484
15796,5115.03710938
16652,8927.9453125
17508,9095.63378906
18364,8271.95605469
19220,7599.48583984
20076,7139.67675781
20932,9081.48730469
21788,5164.95214844
22644,7903.92041016
23500,9896.88183594
24356,9648.87011719
25212,9815.13671875
26068,9922.15527344
26924,12953.3730469
27780,5056.42675781
28636,8132.9453125
29492,8537.40917969
30348,7815.86474609
31204,6996.63671875
32060,6977.47021484
32916,8076.29882812
33772,4877.10302734
34628,7555.70898438
35484,8648.8984375
36340,8543.6328125
37196,8635.56152344
38052,8827.0
38908,11623.4902344
39764,5140.06396484
40620,7851.12304688
389,6897.8984375
1245,7192.22314453
2101,8157.01220703
2957,9944.32421875
3813,4018.52001953
4669,5411.89599609
5525,5962.98291016
6381,6000.16503906
7237,5938.59326172
8093,6010.96289062
8949,6593.48632812
9805,3728.03442383
10661,5248.11083984
11517,7329.51660156
12373,7535.28417969
13229,7952.27783203
14085,8741.47558594
14941,10998.6035156
15797,4162.92431641
16653,6079.36523438
17509,6809.48486328
18365,6034.93066406
19221,5925.93505859
20077,5734.87841797
20933,6712.06201172
21789,4316.24511719
22645,5382.04296875
23501,7509.74853516
24357,7602.90771484
25213,8050.88037109
26069,8490.96679688
26925,10081.8066406
27781,4205.55175781
28637,5733.71875
29493,6465.48095703
30349,6045.49707031
31205,5853.78466797
32061,5999.06640625
32917,6488.06054688
33773,4101.68115234
34629,5494.47851562
35485,7300.49169922
36341,7362.05419922
37197,7649.55517578
38053,8156.16455078
38909,9907.45019531
39765,4363.35058594
40621,5989.56982422
390,6743.51220703
1246,7068.47558594
2102,7985.44726562
2958,9902.89746094
3814,3589.15014648
4670,4457.64990234
5526,5529.87402344
6382,5512.24267578
7238,5562.73730469
8094,5627.35986328
8950,5979.45458984
9806,3267.51367188
10662,3918.56884766
11518,6587.88525391
12374,6538.61181641
13230,6855.71679688
14086,7767.96630859
14942,10588.5703125
15798,3588.77709961
16654,4463.98974609
17510,5698.89404297
18366,5194.71582031
19222,5024.57910156
20078,4986.90576172
20934,5555.92333984
21790,3481.35546875
22646,4027.77661133
23502,6909.67919922
24358,6786.27880859
25214,6947.93066406
26070,7803.84960938
26926,9201.51074219
27782,3737.24584961
28638,4475.01074219
29494,5872.60351562
30350,5399.19140625
31206,5055.45751953
32062,5564.77001953
32918,6068.87890625
33774,3793.50097656
34630,4354.32763672
35486,6666.78662109
36342,6651.30761719
37198,6779.05908203
38054,7332.64892578
38910,8941.44335938
39766,3637.44702148
40622,4398.31445312
391,8412.01855469
1247,8959.59277344
2103,9743.01171875
2959,11468.3554688
3815,3611.53979492
4671,5415.77392578
5527,7299.53808594
6383,7106.22998047
7239,7091.00976562
8095,7144.55419922
8951,7936.8046875
9807,3209.12524414
10663,5039.22314453
11519,9103.7578125
12375,9316.05371094
13231,10134.3867188
14087,10752.2753906
14943,11704.7900391
15799,3750.63891602
16655,5823.24414062
17511,8142.79492188
18367,7359.53369141
19223,7471.36083984
20079,7145.24267578
20935,8343.18945312
21791,3854.17480469
22647,5307.09960938
23503,9338.86328125
24359,9413.97558594
25215,9873.51953125
26071,10117.6503906
26927,11905.4462891
27783,3861.58276367
28639,5767.83740234
29495,7974.08398438
30351,7503.49072266
31207,7351.13623047
32063,7297.18505859
32919,7914.30810547
33775,3859.14135742
34631,5558.61621094
35487,9007.93652344
36343,9038.92773438
37199,9391.47460938
38055,9578.77050781
38911,11541.1816406
39767,4114.5703125
40623,6021.03955078
392,5506.57226562
1248,5703.40771484
2104,6191.38916016
2960,6956.78320312
3816,4314.78808594
4672,4766.41113281
5528,5133.49316406
6384,5012.39599609
7240,5010.91894531
8096,5064.46875
8952,5745.90576172
9808,3918.8828125
10664,4413.41503906
11520,5651.39355469
12376,5713.72070312
13232,6013.76757812
14088,6429.24121094
14944,7704.67822266
15800,4529.39257812
16656,4949.45410156
17512,5261.58935547
18368,4881.67382812
19224,4835.81933594
20080,4679.54541016
20936,5423.69384766
21792,4274.77880859
22648,4611.31982422
23504,5711.34521484
24360,5652.28857422
25216,5665.59960938
26072,6088.33642578
26928,7138.171875
27784,4644.83105469
28640,5218.45507812
29496,5181.35449219
30352,4960.20166016
31208,4782.79785156
32064,5026.64501953
32920,5452.40429688
33776,4565.54736328
34632,4952.62304688
35488,5548.92724609
36344,5562.49316406
37200,5686.32421875
38056,5928.53027344
38912,7137.38867188
39768,5003.78320312
40624,5513.93603516
393,6510.35253906
1249,6433.08740234
2105,6972.20117188
2961,7149.27148438
3817,7792.54394531
4673,5534.00048828
5529,6332.20654297
6385,6334.90722656
7241,6034.99414062
8097,6031.67919922
8953,6284.58154297
9809,7745.85986328
10665,5528.66601562
11521,7482.91455078
12377,7102.80810547
13233,7305.953125
14089,7569.87597656
14945,7649.85449219
15801,7289.79736328
16657,5587.15039062
17513,6390.46142578
18369,5566.19238281
19225,5637.13232422
20081,5367.71875
20937,5693.16210938
21793,7825.27832031
22649,5152.53710938
23505,6679.88574219
24361,6133.26367188
25217,6232.91943359
26073,6566.74316406
26929,6686.48974609
27785,7615.88476562
28641,6705.56738281
29497,6839.57763672
30353,6001.7109375
31209,5977.29931641
32065,6003.07910156
32921,6265.31494141
33777,7848.26318359
34633,5359.96777344
35489,6954.74658203
36345,6535.33203125
37201,6825.09082031
38057,6966.51757812
38913,7333.55126953
39769,7866.50439453
40625,6141.40087891
394,6064.828125
1250,6312.57177734
2106,7039.22900391
2962,9178.14257812
3818,3795.91186523
4674,5208.12646484
5530,5434.16455078
6386,5143.58056641
7242,5157.70068359
8098,5237.41943359
8954,6047.98291016
9810,3397.02294922
10666,4909.20556641
11522,6638.97363281
12378,6669.34326172
13234,7305.65332031
14090,8015.64257812
14946,10327.609375
15802,4035.60668945
16658,6312.33691406
17514,6045.90625
18370,5157.93164062
19226,4887.65185547
20082,4865.68164062
20938,5602.63769531
21794,3908.8659668
22650,5196.66845703
23506,7069.52099609
24362,6860.55078125
25218,6992.26025391
26074,7765.08496094
26930,9055.06347656
27786,3784.49023438
28642,4504.3984375
29498,6015.6953125
30354,5467.46582031
31210,4973.61425781
32066,5248.89697266
32922,5743.58251953
33778,3704.2409668
34634,5372.58007812
35490,6592.71923828
36346,6538.89257812
37202,6679.72021484
38058,7095.28515625
38914,9120.40039062
39770,4013.01538086
40626,5749.35986328
395,8633.28027344
1251,8802.44238281
2107,9689.9375
2963,11744.1513672
3819,6787.32763672
4675,9889.484375
5531,8737.10839844
6387,8226.80859375
7243,7983.67285156
8099,8023.55175781
8955,8256.96386719
9811,6010.23486328
10667,9699.80371094
11523,10289.5986328
12379,9812.62890625
13235,9899.75195312
14091,10458.7216797
14947,12408.1035156
15803,7477.31396484
16659,10358.6347656
17515,9601.88476562
18371,8152.09667969
19227,7600.17431641
20083,7234.96386719
20939,8298.31835938
21795,6691.39599609
22651,9244.24414062
23507,9780.51464844
24363,9147.55566406
25219,9332.66601562
26075,9455.25195312
26931,11214.9736328
27787,6521.67626953
28643,9884.79785156
29499,9200.22949219
30355,8291.29296875
31211,7771.61279297
32067,7326.01464844
32923,8012.1953125
33779,6839.43408203
34635,10037.8046875
35491,9588.05761719
36347,8948.66113281
37203,9261.70898438
38059,9265.85351562
38915,10950.6113281
39771,6672.12353516
40627,9533.82714844
396,5993.86181641
1252,5953.91796875
2108,7101.43310547
2964,8668.47949219
3820,2785.31860352
4676,4321.61328125
5532,4570.8984375
6388,5213.14648438
7244,4713.60644531
8100,4861.90527344
8956,5246.2890625
9812,2662.89624023
10668,4110.9375
11524,5848.06982422
12380,6558.29931641
13236,6146.74560547
14092,6685.13183594
14948,9872.26660156
15804,3456.49023438
16660,4936.86914062
17516,5342.81689453
18372,5287.90820312
19228,4608.27246094
20084,4520.01806641
20940,5177.67382812
21796,3092.91430664
22652,4142.44482422
23508,5866.41699219
24364,6833.38916016
25220,6793.31884766
26076,7534.78808594
26932,8722.37109375
27788,2978.63916016
28644,4491.77099609
29500,4732.60058594
30356,4961.55957031
31212,4576.18164062
32068,5201.97509766
32924,5535.85839844
33780,2912.80712891
34636,4088.70800781
35492,5600.66064453
36348,6425.25048828
37204,6401.1796875
38060,6884.60791016
38916,8194.80957031
39772,2771.16235352
40628,4094.28930664
397,6332.49072266
1253,6370.41455078
2109,7347.37890625
2965,8842.15136719
3821,2234.20678711
4677,3522.3371582
5533,5136.62304688
6389,5170.98583984
7245,4940.41650391
8101,5224.71533203
8957,5755.3515625
9813,2144.28295898
10669,3438.8684082
11525,6219.62841797
12381,6629.50732422
13237,6916.78710938
14093,7763.54443359
14949,9585.5703125
15805,2478.67700195
16661,3772.47338867
17517,5612.21679688
18373,5274.23193359
19229,4951.97119141
20085,4878.73193359
20941,5705.43164062
21797,2445.04443359
22653,3449.76367188
23509,6461.15966797
24365,6826.73779297
25221,6601.62939453
26077,7491.64111328
26933,8869.42480469
27789,2605.68041992
28645,3968.43432617
29501,5560.87011719
30357,5477.93212891
31213,4986.37792969
32069,5455.16650391
32925,5991.34667969
33781,2562.78222656
34637,3939.97094727
35493,6574.69677734
36349,7024.82177734
37205,6949.99169922
38061,7316.02246094
38917,9015.68066406
39773,2859.0402832
40629,4318.30419922
398,5884.67578125
1254,6148.00048828
2110,6760.93359375
2966,8768.69042969
3822,3950.37304688
4678,5498.76757812
5534,4995.34716797
6390,4503.53027344
7246,4465.07177734
8102,4610.05761719
8958,5147.52685547
9814,3515.15380859
10670,5177.64892578
11526,6392.27197266
12382,6264.62207031
13238,6656.28369141
14094,6986.95996094
14950,10163.4169922
15806,4478.39697266
16662,6102.25488281
17518,5164.84863281
18374,4419.50244141
19230,4247.29443359
20086,4213.10058594
20942,5072.23779297
21798,4289.21386719
22654,5337.3359375
23510,6602.79443359
24366,6307.60595703
